dataset,sandbox,sandbox_model,condition,effort,score_state,paraphrase,agent,seat_type,opp_seat_type,score,rounds,n_games,coop,score_per_round
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A19,TitForTat,AlwaysDefect,13,15,2,0.13333333333333333,0.8666666666666667
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A19,TitForTat,Grudger,96,32,2,1.0,3.0
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A19,TitForTat,LLM,502,269,12,0.3903345724907063,1.8661710037174721
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A19,TitForTat,Pavlov,48,16,2,1.0,3.0
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A19,TitForTat,Random,109,51,2,0.47058823529411764,2.1372549019607843
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A19,TitForTat,TitForTat,108,36,3,1.0,3.0
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A20,LLM,AlwaysDefect,34,37,2,0.08108108108108109,0.918918918918919
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A20,LLM,Grudger,20,14,2,0.14285714285714285,1.4285714285714286
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A20,LLM,LLM,387,253,11,0.20948616600790515,1.5296442687747036
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A20,LLM,Pavlov,30,11,2,0.09090909090909091,2.727272727272727
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A20,LLM,Random,124,41,2,0.24390243902439024,3.024390243902439
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A20,LLM,TitForTat,188,79,4,0.5443037974683544,2.3797468354430378
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A21,LLM,AlwaysDefect,47,53,2,0.11320754716981132,0.8867924528301887
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A21,LLM,Grudger,44,31,2,0.12903225806451613,1.4193548387096775
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A21,LLM,LLM,309,186,11,0.23118279569892472,1.6612903225806452
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A21,LLM,Pavlov,162,60,2,0.16666666666666666,2.7
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A21,LLM,Random,97,37,2,0.08108108108108109,2.6216216216216215
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A21,LLM,TitForTat,260,120,4,0.475,2.1666666666666665
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A22,TitForTat,AlwaysDefect,33,35,2,0.05714285714285714,0.9428571428571428
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A22,TitForTat,Grudger,36,12,2,1.0,3.0
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A22,TitForTat,LLM,452,229,12,0.4366812227074236,1.9737991266375545
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A22,TitForTat,Pavlov,60,20,2,1.0,3.0
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A22,TitForTat,Random,118,53,2,0.5283018867924528,2.2264150943396226
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A22,TitForTat,TitForTat,186,62,3,1.0,3.0
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A23,LLM,AlwaysDefect,13,16,2,0.1875,0.8125
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A23,LLM,Grudger,67,60,2,0.16666666666666666,1.1166666666666667
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A23,LLM,LLM,328,231,11,0.16883116883116883,1.41991341991342
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A23,LLM,Pavlov,132,45,2,0.28888888888888886,2.933333333333333
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A23,LLM,Random,83,32,2,0.125,2.59375
prereg,B5-forbidden-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,high,behind,p3,A23,LLM,TitForTat,142,74,4,0.3108108108108108,1.9189189189189189
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A00,LLM,AlwaysDefect,20,31,2,0.3548387096774194,0.6451612903225806
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A00,LLM,Grudger,56,51,2,0.29411764705882354,1.0980392156862746
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A00,LLM,LLM,337,188,11,0.44680851063829785,1.7925531914893618
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A00,LLM,Pavlov,174,60,2,0.16666666666666666,2.9
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A00,LLM,Random,81,29,2,0.5517241379310345,2.793103448275862
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A00,LLM,TitForTat,95,48,4,0.2916666666666667,1.9791666666666667
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A01,LLM,AlwaysDefect,43,60,2,0.2833333333333333,0.7166666666666667
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A01,LLM,Grudger,17,15,2,0.4,1.1333333333333333
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A01,LLM,LLM,433,199,11,0.4020100502512563,2.1758793969849246
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A01,LLM,Pavlov,127,42,2,0.047619047619047616,3.0238095238095237
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A01,LLM,Random,49,24,2,0.75,2.0416666666666665
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A01,LLM,TitForTat,152,73,4,0.4246575342465753,2.0821917808219177
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A02,TitForTat,AlwaysDefect,58,60,2,0.03333333333333333,0.9666666666666667
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A02,TitForTat,Grudger,126,42,2,1.0,3.0
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A02,TitForTat,LLM,420,221,12,0.416289592760181,1.9004524886877827
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A02,TitForTat,Pavlov,81,27,2,1.0,3.0
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A02,TitForTat,Random,127,57,2,0.5614035087719298,2.2280701754385963
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A02,TitForTat,TitForTat,144,48,3,1.0,3.0
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A03,Random,AlwaysDefect,5,6,2,0.16666666666666666,0.8333333333333334
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A03,Random,Grudger,28,39,2,0.48717948717948717,0.717948717948718
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A03,Random,LLM,508,214,12,0.5046728971962616,2.3738317757009346
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A03,Random,Pavlov,65,25,2,0.56,2.6
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A03,Random,Random,29,11,1,0.36363636363636365,2.6363636363636362
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A03,Random,TitForTat,120,51,4,0.49019607843137253,2.3529411764705883
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A04,AlwaysDefect,AlwaysDefect,30,30,1,0.0,1.0
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A04,AlwaysDefect,Grudger,62,54,2,0.0,1.1481481481481481
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A04,AlwaysDefect,LLM,542,262,12,0.0,2.068702290076336
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A04,AlwaysDefect,Pavlov,94,30,2,0.0,3.1333333333333333
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A04,AlwaysDefect,Random,88,32,2,0.0,2.75
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A04,AlwaysDefect,TitForTat,80,64,4,0.0,1.25
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A05,LLM,AlwaysDefect,45,58,2,0.22413793103448276,0.7758620689655172
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A05,LLM,Grudger,36,30,2,0.36666666666666664,1.2
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A05,LLM,LLM,505,228,11,0.4166666666666667,2.2149122807017543
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A05,LLM,Pavlov,48,17,2,0.29411764705882354,2.823529411764706
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A05,LLM,Random,108,51,2,0.49019607843137253,2.1176470588235294
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A05,LLM,TitForTat,157,74,4,0.44594594594594594,2.1216216216216215
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A06,LLM,AlwaysDefect,10,16,2,0.375,0.625
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A06,LLM,Grudger,44,47,2,0.3617021276595745,0.9361702127659575
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A06,LLM,LLM,419,250,11,0.404,1.676
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A06,LLM,Pavlov,122,40,2,0.425,3.05
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A06,LLM,Random,85,44,2,0.5454545454545454,1.9318181818181819
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A06,LLM,TitForTat,114,51,4,0.39215686274509803,2.235294117647059
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A07,LLM,AlwaysDefect,47,60,2,0.21666666666666667,0.7833333333333333
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A07,LLM,Grudger,45,59,2,0.3728813559322034,0.7627118644067796
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A07,LLM,LLM,444,223,11,0.39461883408071746,1.9910313901345291
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A07,LLM,Pavlov,133,46,2,0.21739130434782608,2.891304347826087
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A07,LLM,Random,55,32,2,0.28125,1.71875
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A07,LLM,TitForTat,173,91,4,0.3076923076923077,1.901098901098901
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A08,Random,AlwaysDefect,27,60,2,0.55,0.45
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A08,Random,Grudger,39,50,2,0.5,0.78
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A08,Random,LLM,384,187,12,0.45454545454545453,2.053475935828877
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A08,Random,Pavlov,99,39,2,0.4358974358974359,2.5384615384615383
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A08,Random,Random,19,11,1,0.5454545454545454,1.7272727272727273
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A08,Random,TitForTat,218,94,4,0.48936170212765956,2.3191489361702127
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A09,Grudger,AlwaysDefect,39,41,2,0.04878048780487805,0.9512195121951219
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A09,Grudger,Grudger,36,12,1,1.0,3.0
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A09,Grudger,LLM,618,266,12,0.20300751879699247,2.3233082706766917
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A09,Grudger,Pavlov,180,60,2,1.0,3.0
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A09,Grudger,Random,142,48,2,0.08333333333333333,2.9583333333333335
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A09,Grudger,TitForTat,354,118,4,1.0,3.0
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A10,Pavlov,AlwaysDefect,9,20,2,0.55,0.45
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A10,Pavlov,Grudger,108,36,2,1.0,3.0
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A10,Pavlov,LLM,226,221,12,0.5294117647058824,1.0226244343891402
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A10,Pavlov,Pavlov,9,3,1,1.0,3.0
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A10,Pavlov,Random,69,33,2,0.6060606060606061,2.090909090909091
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A10,Pavlov,TitForTat,216,72,4,1.0,3.0
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A11,TitForTat,AlwaysDefect,43,45,2,0.044444444444444446,0.9555555555555556
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A11,TitForTat,Grudger,180,60,2,1.0,3.0
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A11,TitForTat,LLM,418,230,12,0.3652173913043478,1.817391304347826
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A11,TitForTat,Pavlov,102,34,2,1.0,3.0
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A11,TitForTat,Random,78,36,2,0.5,2.1666666666666665
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A11,TitForTat,TitForTat,144,48,3,1.0,3.0
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A12,Grudger,AlwaysDefect,27,29,2,0.06896551724137931,0.9310344827586207
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A12,Grudger,Grudger,36,12,1,1.0,3.0
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A12,Grudger,LLM,414,175,12,0.29714285714285715,2.3657142857142857
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A12,Grudger,Pavlov,27,9,2,1.0,3.0
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A12,Grudger,Random,115,41,2,0.04878048780487805,2.8048780487804876
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A12,Grudger,TitForTat,240,80,4,1.0,3.0
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A13,LLM,AlwaysDefect,40,58,2,0.3103448275862069,0.6896551724137931
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A13,LLM,Grudger,46,35,2,0.2571428571428571,1.3142857142857143
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A13,LLM,LLM,442,216,11,0.4351851851851852,2.0462962962962963
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A13,LLM,Pavlov,94,31,2,0.03225806451612903,3.032258064516129
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A13,LLM,Random,132,60,2,0.45,2.2
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A13,LLM,TitForTat,114,57,4,0.3333333333333333,2.0
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A14,AlwaysDefect,AlwaysDefect,30,30,1,0.0,1.0
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A14,AlwaysDefect,Grudger,24,16,2,0.0,1.5
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A14,AlwaysDefect,LLM,601,281,12,0.0,2.1387900355871885
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A14,AlwaysDefect,Pavlov,47,15,2,0.0,3.1333333333333333
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A14,AlwaysDefect,Random,114,34,2,0.0,3.3529411764705883
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A14,AlwaysDefect,TitForTat,124,108,4,0.0,1.1481481481481481
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A15,TitForTat,AlwaysDefect,18,20,2,0.1,0.9
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A15,TitForTat,Grudger,108,36,2,1.0,3.0
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A15,TitForTat,LLM,310,166,12,0.40963855421686746,1.8674698795180722
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A15,TitForTat,Pavlov,63,21,2,1.0,3.0
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A15,TitForTat,Random,66,30,2,0.5,2.2
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A15,TitForTat,TitForTat,135,45,3,1.0,3.0
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A16,LLM,AlwaysDefect,24,38,2,0.3684210526315789,0.631578947368421
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A16,LLM,Grudger,47,41,2,0.34146341463414637,1.146341463414634
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A16,LLM,LLM,478,235,11,0.4,2.0340425531914894
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A16,LLM,Pavlov,59,20,2,0.15,2.95
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A16,LLM,Random,106,52,2,0.5192307692307693,2.0384615384615383
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A16,LLM,TitForTat,137,64,4,0.390625,2.140625
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A17,LLM,AlwaysDefect,30,46,2,0.34782608695652173,0.6521739130434783
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A17,LLM,Grudger,23,14,2,0.5714285714285714,1.6428571428571428
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A17,LLM,LLM,352,160,11,0.375,2.2
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A17,LLM,Pavlov,110,36,2,0.08333333333333333,3.0555555555555554
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A17,LLM,Random,65,27,2,0.5185185185185185,2.4074074074074074
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A17,LLM,TitForTat,132,62,4,0.4032258064516129,2.129032258064516
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A18,LLM,AlwaysDefect,25,39,2,0.358974358974359,0.6410256410256411
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A18,LLM,Grudger,31,32,2,0.375,0.96875
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A18,LLM,LLM,366,169,11,0.3076923076923077,2.165680473372781
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A18,LLM,Pavlov,109,40,2,0.55,2.725
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A18,LLM,Random,13,4,2,0.5,3.25
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A18,LLM,TitForTat,193,98,4,0.35714285714285715,1.969387755102041
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A19,LLM,AlwaysDefect,45,60,2,0.25,0.75
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A19,LLM,Grudger,28,22,2,0.36363636363636365,1.2727272727272727
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A19,LLM,LLM,392,199,11,0.457286432160804,1.9698492462311559
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A19,LLM,Pavlov,90,41,2,0.4146341463414634,2.1951219512195124
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A19,LLM,Random,31,14,2,0.8571428571428571,2.2142857142857144
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A19,LLM,TitForTat,155,71,4,0.43661971830985913,2.183098591549296
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A20,LLM,AlwaysDefect,23,31,2,0.25806451612903225,0.7419354838709677
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A20,LLM,Grudger,94,35,2,0.8571428571428571,2.6857142857142855
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A20,LLM,LLM,397,235,11,0.3574468085106383,1.6893617021276597
prereg,B5-forbidden-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,forbidden,off,ahead,p3,A20,LLM,Pavlov,62,20,2,0.45,3.1
