dataset,sandbox,sandbox_model,condition,effort,score_state,paraphrase,seed,agent,seat_type,total_score,rounds,n_games,coop,score_per_round
prereg,B6-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,608,A09,Pavlov,1181,484,23,0.8202479338842975,2.440082644628099
prereg,B6-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,608,A10,LLM,932,441,23,0.46938775510204084,2.113378684807256
prereg,B6-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,608,A11,LLM,872,406,23,0.4876847290640394,2.147783251231527
prereg,B6-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,608,A12,LLM,1003,508,23,0.42913385826771655,1.9744094488188977
prereg,B6-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,608,A13,TitForTat,1422,566,23,0.7438162544169611,2.512367491166078
prereg,B6-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,608,A14,Random,826,463,23,0.5010799136069114,1.7840172786177106
prereg,B6-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,608,A15,LLM,1140,460,23,0.6630434782608695,2.4782608695652173
prereg,B6-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,608,A16,LLM,1093,485,23,0.5381443298969072,2.2536082474226804
prereg,B6-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,608,A17,Grudger,1213,520,23,0.5019230769230769,2.332692307692308
prereg,B6-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,608,A18,TitForTat,769,342,23,0.6111111111111112,2.2485380116959064
prereg,B6-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,608,A19,AlwaysDefect,676,404,23,0.0,1.6732673267326732
prereg,B6-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,608,A20,TitForTat,980,407,23,0.7051597051597052,2.407862407862408
prereg,B6-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,608,A21,LLM,1055,450,23,0.5533333333333333,2.3444444444444446
prereg,B6-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,608,A22,Random,708,432,23,0.5185185185185185,1.6388888888888888
prereg,B6-permitted-high-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,high,behind,p3,608,A23,LLM,952,463,23,0.4038876889848812,2.0561555075593954
prereg,B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,605,A00,TitForTat,1067,510,23,0.5392156862745098,2.092156862745098
prereg,B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,605,A01,Pavlov,859,467,23,0.7259100642398287,1.8394004282655245
prereg,B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,605,A02,Grudger,1044,436,23,0.4541284403669725,2.3944954128440368
prereg,B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,605,A03,Pavlov,820,459,23,0.673202614379085,1.7864923747276689
prereg,B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,605,A04,LLM,564,328,23,0.34146341463414637,1.7195121951219512
prereg,B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,605,A05,LLM,742,337,23,0.3560830860534125,2.201780415430267
prereg,B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,605,A06,LLM,598,283,23,0.30742049469964666,2.1130742049469964
prereg,B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,605,A07,TitForTat,801,380,23,0.5710526315789474,2.107894736842105
prereg,B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,605,A08,LLM,557,338,23,0.30177514792899407,1.6479289940828403
prereg,B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,605,A09,Random,628,442,23,0.5226244343891403,1.420814479638009
prereg,B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,605,A10,LLM,585,303,23,0.2079207920792079,1.9306930693069306
prereg,B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,605,A11,Random,733,443,23,0.5011286681715575,1.654627539503386
prereg,B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,605,A12,LLM,758,400,23,0.28,1.895
prereg,B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,605,A13,LLM,492,284,22,0.29577464788732394,1.732394366197183
prereg,B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,605,A14,AlwaysDefect,894,434,23,0.0,2.0599078341013826
prereg,B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,605,A15,LLM,468,255,23,0.26666666666666666,1.8352941176470587
prereg,B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,605,A16,LLM,566,290,22,0.16206896551724137,1.9517241379310344
prereg,B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,605,A17,LLM,417,243,23,0.36213991769547327,1.7160493827160495
prereg,B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,605,A18,LLM,508,310,23,0.29354838709677417,1.6387096774193548
prereg,B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,605,A19,TitForTat,1095,477,23,0.6477987421383647,2.2955974842767297
prereg,B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,605,A20,Grudger,1230,469,23,0.5053304904051172,2.6226012793176974
prereg,B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,605,A21,TitForTat,1040,518,22,0.5173745173745173,2.0077220077220077
prereg,B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,605,A22,AlwaysDefect,654,326,23,0.0,2.0061349693251533
prereg,B6-permitted-off-ahead,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,ahead,p3,605,A23,LLM,384,246,22,0.25609756097560976,1.5609756097560976
prereg,B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,606,A00,LLM,384,195,23,0.2153846153846154,1.9692307692307693
prereg,B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,606,A01,AlwaysDefect,638,370,23,0.0,1.7243243243243243
prereg,B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,606,A02,Pavlov,716,391,23,0.7161125319693095,1.8312020460358056
prereg,B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,606,A03,LLM,471,248,22,0.2056451612903226,1.8991935483870968
prereg,B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,606,A04,LLM,497,261,23,0.19540229885057472,1.9042145593869733
prereg,B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,606,A05,LLM,379,200,23,0.185,1.895
prereg,B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,606,A06,TitForTat,1025,483,23,0.546583850931677,2.122153209109731
prereg,B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,606,A07,LLM,585,327,23,0.14984709480122324,1.7889908256880733
prereg,B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,606,A08,LLM,386,236,23,0.1694915254237288,1.6355932203389831
prereg,B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,606,A09,LLM,473,262,23,0.26717557251908397,1.8053435114503817
prereg,B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,606,A10,AlwaysDefect,922,514,23,0.0,1.793774319066148
prereg,B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,606,A11,Random,547,407,23,0.45454545454545453,1.343980343980344
prereg,B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,606,A12,Grudger,875,407,23,0.37346437346437344,2.14987714987715
prereg,B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,606,A13,LLM,376,215,23,0.20930232558139536,1.7488372093023257
prereg,B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,606,A14,LLM,308,188,22,0.10106382978723404,1.6382978723404256
prereg,B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,606,A15,Grudger,671,325,23,0.3723076923076923,2.0646153846153847
prereg,B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,606,A16,TitForTat,867,430,23,0.5302325581395348,2.016279069767442
prereg,B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,606,A17,TitForTat,703,332,23,0.572289156626506,2.1174698795180724
prereg,B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,606,A18,LLM,337,201,23,0.1791044776119403,1.6766169154228856
prereg,B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,606,A19,Random,587,439,23,0.5125284738041003,1.3371298405466971
prereg,B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,606,A20,TitForTat,718,387,23,0.4470284237726098,1.855297157622739
prereg,B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,606,A21,LLM,409,240,23,0.2708333333333333,1.7041666666666666
prereg,B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,606,A22,LLM,506,328,23,0.125,1.5426829268292683
prereg,B6-permitted-off-behind,deepseek-ai/DeepSeek-V4-Flash-0731,permitted,off,behind,p3,606,A23,Pavlov,725,364,23,0.760989010989011,1.9917582417582418
prereg,M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,109,A00,LLM,953,465,23,0.610752688172043,2.0494623655913977
prereg,M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,109,A01,TitForTat,1387,554,23,0.7292418772563177,2.503610108303249
prereg,M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,109,A02,LLM,867,414,23,0.5024154589371981,2.0942028985507246
prereg,M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,109,A03,LLM,1232,519,23,0.5799614643545279,2.373795761078998
prereg,M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,109,A04,LLM,719,359,23,0.4958217270194986,2.002785515320334
prereg,M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,109,A05,LLM,856,371,23,0.5040431266846361,2.307277628032345
prereg,M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,109,A06,LLM,1103,477,23,0.6268343815513627,2.3123689727463312
prereg,M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,109,A07,Random,974,497,23,0.5311871227364185,1.959758551307847
prereg,M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,109,A08,TitForTat,1423,564,23,0.7464539007092199,2.523049645390071
prereg,M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,109,A09,Grudger,1183,475,23,0.42736842105263156,2.4905263157894737
prereg,M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,109,A10,AlwaysDefect,727,367,23,0.0,1.9809264305177112
prereg,M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,109,A11,AlwaysDefect,663,323,23,0.0,2.0526315789473686
prereg,M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,109,A12,Pavlov,950,368,23,0.8125,2.5815217391304346
prereg,M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,109,A13,LLM,1106,490,23,0.5653061224489796,2.257142857142857
prereg,M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,109,A14,LLM,898,389,23,0.6426735218508998,2.308483290488432
prereg,M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,109,A15,TitForTat,1164,461,23,0.7483731019522777,2.524945770065076
prereg,M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,109,A16,Pavlov,1199,522,23,0.7969348659003831,2.296934865900383
prereg,M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,109,A17,LLM,1001,429,23,0.5314685314685315,2.3333333333333335
prereg,M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,109,A18,LLM,982,480,23,0.5458333333333333,2.0458333333333334
prereg,M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,109,A19,Grudger,997,408,23,0.43137254901960786,2.4436274509803924
prereg,M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,109,A20,Random,980,525,23,0.4780952380952381,1.8666666666666667
prereg,M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,109,A21,TitForTat,989,404,23,0.7079207920792079,2.448019801980198
prereg,M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,109,A22,LLM,1167,517,23,0.574468085106383,2.2572533849129592
prereg,M1-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,109,A23,LLM,1004,488,23,0.48360655737704916,2.057377049180328
prereg,M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,110,A00,LLM,1137,499,23,0.5831663326653307,2.278557114228457
prereg,M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,110,A01,LLM,1148,494,23,0.611336032388664,2.3238866396761133
prereg,M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,110,A02,Random,863,446,23,0.4641255605381166,1.9349775784753362
prereg,M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,110,A03,LLM,942,391,23,0.6649616368286445,2.4092071611253196
prereg,M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,110,A04,Pavlov,990,413,23,0.7917675544794189,2.3970944309927362
prereg,M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,110,A05,Pavlov,1215,491,23,0.8228105906313645,2.474541751527495
prereg,M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,110,A06,LLM,1227,543,23,0.5874769797421732,2.2596685082872927
prereg,M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,110,A07,Grudger,1181,502,23,0.45617529880478086,2.352589641434263
prereg,M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,110,A08,LLM,964,454,23,0.4779735682819383,2.1233480176211454
prereg,M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,110,A09,TitForTat,1008,381,23,0.8136482939632546,2.645669291338583
prereg,M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,110,A10,LLM,1017,432,23,0.6921296296296297,2.3541666666666665
prereg,M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,110,A11,LLM,1166,477,23,0.689727463312369,2.4444444444444446
prereg,M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,110,A12,LLM,1092,515,23,0.49320388349514566,2.1203883495145632
prereg,M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,110,A13,LLM,1081,466,23,0.6609442060085837,2.319742489270386
prereg,M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,110,A14,AlwaysDefect,697,389,23,0.0,1.7917737789203085
prereg,M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,110,A15,Random,884,437,23,0.5102974828375286,2.022883295194508
prereg,M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,110,A16,LLM,928,401,23,0.6658354114713217,2.314214463840399
prereg,M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,110,A17,Grudger,1240,521,23,0.5470249520153551,2.380038387715931
prereg,M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,110,A18,LLM,956,443,23,0.5282167042889391,2.1580135440180586
prereg,M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,110,A19,TitForTat,1062,430,23,0.7046511627906977,2.469767441860465
prereg,M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,110,A20,TitForTat,1093,452,23,0.6858407079646017,2.418141592920354
prereg,M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,110,A21,LLM,1236,509,23,0.6660117878192534,2.4282907662082516
prereg,M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,110,A22,AlwaysDefect,925,537,23,0.0,1.722532588454376
prereg,M1-forbidden-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,behind,p1,110,A23,TitForTat,1126,445,23,0.7573033707865169,2.5303370786516854
prereg,M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,106,A00,Random,814,414,23,0.5024154589371981,1.9661835748792271
prereg,M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,106,A01,Random,1000,480,23,0.48541666666666666,2.0833333333333335
prereg,M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,106,A02,AlwaysDefect,816,464,23,0.0,1.7586206896551724
prereg,M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,106,A03,LLM,1073,416,23,0.7980769230769231,2.579326923076923
prereg,M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,106,A04,AlwaysDefect,884,448,23,0.0,1.9732142857142858
prereg,M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,106,A05,LLM,1102,421,23,0.7577197149643705,2.6175771971496435
prereg,M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,106,A06,LLM,1037,412,23,0.7936893203883495,2.516990291262136
prereg,M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,106,A07,TitForTat,1216,469,23,0.7825159914712153,2.5927505330490406
prereg,M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,106,A08,LLM,1181,464,23,0.7650862068965517,2.5452586206896552
prereg,M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,106,A09,TitForTat,1371,497,23,0.8591549295774648,2.7585513078470827
prereg,M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,106,A10,LLM,1158,448,23,0.8035714285714286,2.5848214285714284
prereg,M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,106,A11,LLM,1070,425,23,0.76,2.5176470588235293
prereg,M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,106,A12,LLM,851,358,23,0.6955307262569832,2.377094972067039
prereg,M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,106,A13,TitForTat,1133,407,23,0.8722358722358723,2.7837837837837838
prereg,M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,106,A14,LLM,1094,436,23,0.7431192660550459,2.5091743119266057
prereg,M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,106,A15,LLM,1079,413,23,0.801452784503632,2.612590799031477
prereg,M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,106,A16,LLM,1211,500,23,0.698,2.422
prereg,M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,106,A17,LLM,862,381,23,0.6404199475065617,2.2624671916010497
prereg,M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,106,A18,Pavlov,1221,473,23,0.8308668076109936,2.5813953488372094
prereg,M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,106,A19,Grudger,1026,403,23,0.6327543424317618,2.5459057071960296
prereg,M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,106,A20,Grudger,1324,504,23,0.6051587301587301,2.626984126984127
prereg,M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,106,A21,LLM,1033,390,23,0.7923076923076923,2.6487179487179486
prereg,M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,106,A22,TitForTat,1269,488,23,0.7950819672131147,2.6004098360655736
prereg,M1-permitted-off-behind,XiaomiMiMo/MiMo-V2.5-Pro,permitted,off,behind,p1,106,A23,Pavlov,1096,439,23,0.8200455580865603,2.496583143507973
prereg,M2-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,209,A00,LLM,1017,441,23,0.5600907029478458,2.306122448979592
prereg,M2-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,209,A01,AlwaysDefect,934,478,23,0.0,1.9539748953974896
prereg,M2-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,209,A02,LLM,968,402,23,0.5970149253731343,2.4079601990049753
prereg,M2-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,209,A03,LLM,888,398,23,0.44221105527638194,2.2311557788944723
prereg,M2-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,209,A04,LLM,1114,496,23,0.6209677419354839,2.245967741935484
prereg,M2-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,209,A05,Pavlov,1030,460,23,0.7760869565217391,2.239130434782609
prereg,M2-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,209,A06,LLM,1039,476,23,0.6596638655462185,2.1827731092436973
prereg,M2-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,209,A07,TitForTat,1208,459,23,0.803921568627451,2.6318082788671022
prereg,M2-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,209,A08,TitForTat,1063,413,23,0.7772397094430993,2.5738498789346247
prereg,M2-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,209,A09,TitForTat,1195,480,23,0.725,2.4895833333333335
prereg,M2-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,209,A10,LLM,986,441,23,0.6235827664399093,2.235827664399093
prereg,M2-forbidden-off-ahead,XiaomiMiMo/MiMo-V2.5-Pro,forbidden,off,ahead,p1,209,A11,LLM,1160,457,23,0.7352297592997812,2.538293216630197
